game_id,date,month,day_of_week,hour,start_time,end_time,my_color,my_rating,opp_rating,rating_diff,result,win,loss,draw,opening,my_accuracy,opp_accuracy,moves
144,2026-05-13,May,Wednesday,1,,2026-05-13 01:15:09,white,727,699,28,win,1,0,0,Queens Pawn Opening Accelerated London System,,,1. d4 1... d5 2. Bf4 2... Nc6 3. e3 3... f6 4. Bd3 4... e5 5. dxe5 5... fxe5 6. Bg3 6... e4 7. Bb5 7... Bd7 8. Qxd5 8... Nf6 9. Qd2 9... Nb4 10. Bxd7+ 10... Qxd7 11. Qxd7+ 11... Nxd7 12. Na3 12... O-O-O 13. O-O-O 13... Nxa2+ 14. Kb1 14... Bxa3 15. bxa3 15... Nc3+ 16. Kc1 16... Nxd1 17. Kxd1 17... Nb6+ 18. Ke2 18... Nc4 19. a4 19... Rd2+ 20. Ke1 20... Rhd8 21. f4 21... Rd1+ 22. Kf2 22... R8d2+ 23. Ne2 23... Rxh1 24. f5 24... Rdd1 25. Bf4 25... Rhf1+ 26. Kg3 26... Rxf4 27. exf4 27... Rd2 28. Kf2 28... e3+ 29. Ke1 29... Rxc2 30. Nd4 30... e2 31. Nxc2 31... Nd6 32. Kxe2 32... Nxf5 33. Kf3 33... Nh4+ 34. Kg4 34... Nxg2 35. Kf5 35... g6+ 36. Ke4 36... h6 37. Kf3 37... Nh4+ 38. Ke4 38... a6 39. Nd4 39... c6 40. Ne6 40... b5 41. axb5 41... axb5 42. Ke5 42... Nf3+ 43. Kd6 43... Kb7 44. Nc5+ 44... Kb6 45. Nd7+ 45... Kb7 46. h3 46... b4 47. Ne5 47... Nxe5 48. fxe5 48... b3 49. e6 49... Kc8 50. e7 50... b2 51. e8=Q+ 51... Kb7 52. Qe1 52... c5 53. Qb1
153,2026-05-14,May,Thursday,17,,2026-05-14 17:40:53,white,743,724,19,win,1,0,0,Indian Game 2.Bf4,,,1. d4 1... Nf6 2. Bf4 2... Nc6 3. e3 3... d5 4. Bd3 4... Nb4 5. c3 5... Nxd3+ 6. Qxd3 6... Qd7 7. Nf3 7... Qg4 8. O-O 8... Bf5 9. Qb5+ 9... Bd7 10. Qxb7 10... Rc8 11. Ne5 11... Qe2 12. Nxd7 12... Kxd7 13. Na3 13... e6 14. Rae1 14... Qd3 15. Qxa7 15... Bxa3 16. Qxa3 16... Ra8 17. Qc5 17... Rac8 18. Rd1 18... Qc2 19. Qb5+ 19... Ke7 20. a3
152,2026-05-14,May,Thursday,17,,2026-05-14 17:24:09,black,735,744,-9,loss,0,1,0,Giuoco Piano Game Giuoco Pianissimo Italian Four Knights Canal Variation,83.66,89.85,1. e4 1... e5 2. Nf3 2... Nc6 3. Bc4 3... Nf6 4. d3 4... Bc5 5. Nc3 5... d6 6. Bg5 6... Be6 7. Nd5 7... h6 8. Bh4 8... g5 9. Nxg5 9... hxg5 10. Bxg5 10... Rg8 11. Nxf6+ 11... Kf8 12. Nh7+ 12... Ke8 13. Bxd8 13... Nxd8 14. Nf6+ 14... Kf8 15. Nxg8 15... Kxg8 16. Bxe6 16... Nxe6 17. Qg4+ 17... Kf8 18. O-O 18... Nd4 19. c3 19... Nb5 20. c4 20... Nd4 21. a3 21... a5 22. b4 22... Bb6 23. c5 23... dxc5 24. bxc5 24... Bxc5 25. Rac1 25... b6 26. a4 26... Nb3 27. Qh5 27... Rd8 28. Rxc5 28... bxc5 29. Qxe5 29... Rxd3 30. Qxc7 30... Rc3 31. Qc8+ 31... Ke7 32. Qc7+ 32... Ke8 33. Qe5+ 33... Kf8 34. Qxc3
151,2026-05-14,May,Thursday,2,,2026-05-14 02:25:46,black,743,781,-38,win,1,0,0,Bishops Opening 2...Nc6,,,1. e4 1... e5 2. Bc4 2... Nc6 3. Qf3 3... Nf6 4. Qb3 4... Qe7 5. Nc3 5... Nd4 6. Qa4 6... b5 7. Nxb5 7... Qc5 8. d3 8... a6 9. Nxd4 9... Qxd4 10. Ne2 10... Qb6 11. b4 11... Bxb4+ 12. Bd2 12... Bxd2+ 13. Kxd2 13... Qd6 14. Ng3 14... O-O 15. Rab1 15... Qc5 16. Rhf1 16... d6 17. c3 17... Be6 18. Bxe6 18... fxe6 19. c4 19... d5 20. exd5 20... exd5 21. Rbc1 21... Rfd8 22. cxd5 22... Qxd5 23. Rxc7 23... Qxd3+ 24. Kc1 24... Rdc8 25. Qa5 25... Rab8 26. Rd1 26... Rb1#
154,2026-05-14,May,Thursday,18,,2026-05-14 18:21:40,white,735,731,4,loss,0,1,0,Queens Pawn Opening Accelerated London System,,,1. d4 1... d5 2. Bf4 2... Nc6 3. e3 3... e6 4. Bd3 4... Bd6 5. Bg3 5... Nf6 6. Nf3 6... Ng4 7. Nc3 7... Bb4 8. O-O 8... Bd6 9. Qd2 9... Bxg3 10. fxg3 10... b6 11. h3 11... Nf6 12. Rfe1 12... Qd6 13. Qf2 13... e5 14. Nb5 14... Qe7 15. Na3 15... e4 16. Ne5 16... Nxe5 17. Bb5+ 17... Bd7 18. dxe5 18... Qxe5 19. Bxd7+ 19... Nxd7 20. Rf1 20... f6 21. c3 21... Nc5 22. Qf4 22... Qe7 23. Nb5 23... Ne6 24. Qf2 24... a6 25. Nd4 25... Nc5 26. b4 26... Nd3 27. Qf5 27... Ne5 28. b5 28... a5 29. Nc6 29... Nxc6 30. bxc6 30... Qc5 31. Qg4 31... Qxe3+ 32. Kh1 32... Qh6 33. Qd7+ 33... Kf8 34. Qxc7 34... b5 35. Qb7 35... Rd8 36. c7 36... Re8 37. Qb8 37... Kf7 38. Qd8 38... Rxd8 39. Rad1 39... Rc8 40. Rxd5 40... Rxc7 41. Rxb5 41... a4 42. Ra5 42... Rxc3 43. Rxa4 43... e3 44. Re1 44... Rd8 45. Ra7+ 45... Kg6 46. a3 46... Rd2 47. a4 47... e2 48. a5 48... Qe3 49. a6 49... Qxa7
149,2026-05-14,May,Thursday,1,,2026-05-14 01:26:33,black,734,737,-3,loss,0,1,0,Reti Opening Nimzo Larsen Variation 2...g6 3.Bb2 Bg7,,,1. b3 1... Nf6 2. Bb2 2... g6 3. Nf3 3... Bg7 4. e4 4... d6 5. Bb5+ 5... c6 6. Bc4 6... O-O 7. O-O 7... Bg4 8. d3 8... d5 9. exd5 9... cxd5 10. h3 10... Bxf3 11. Qxf3 11... e5 12. Bxe5 12... Re8 13. d4 13... dxc4 14. Qxb7 14... Nbd7 15. bxc4 15... Nxe5 16. dxe5 16... Rxe5 17. Na3 17... Re7 18. Qb4 18... Nh5 19. Rae1 19... Rxe1 20. Rxe1 20... Rb8 21. Qa4 21... Bd4 22. Nb5 22... Bxf2+ 23. Kxf2 23... Qd2+ 24. Re2 24... Qf4+ 25. Ke1 25... Qf1+ 26. Kxf1 26... Ng3+ 27. Kf2 27... Nxe2 28. Kxe2 28... Re8+ 29. Kd1 29... Rd8+ 30. Kc1 30... f5 31. Qxa7 31... Re8 32. Nd6 32... Re2 33. Qf7+ 33... Kh8 34. Qf8#
148,2026-05-14,May,Thursday,0,,2026-05-14 00:56:58,white,742,735,7,win,1,0,0,Old Benoni Defense 2.c3,,,1. d4 1... c5 2. c3 2... Nc6 3. Nf3 3... Nf6 4. Bf4 4... Nh5 5. Be3 5... g6 6. Nbd2 6... Bg7 7. Nb3 7... Qb6 8. Nxc5 8... Qxb2 9. Rb1 9... Qxc3+ 10. Bd2 10... Qa3 11. Qc2 11... Nxd4 12. Nxd4 12... Bxd4 13. Bb4 13... Bxc5 14. Bxa3 14... Bxa3 15. e4 15... d6 16. Qa4+ 16... Bd7 17. Qxa3 17... O-O 18. Rxb7 18... Nf4 19. Rxd7 19... Rfc8 20. Ba6 20... Nxg2+ 21. Kd2 21... Rc6 22. Bb7 22... Ra6 23. Qxa6 23... Nf4
150,2026-05-14,May,Thursday,2,,2026-05-14 02:02:26,white,734,718,16,draw,0,0,1,Queens Pawn Opening Accelerated London System 2...Nf6 3.e3,,,1. d4 1... Nf6 2. Bf4 2... d5 3. e3 3... h6 4. Bd3 4... g5 5. Bg3 5... a6 6. Nf3 6... Nc6 7. Nc3 7... Bg4 8. Qd2 8... Nb4 9. O-O-O 9... Nxd3+ 10. Qxd3 10... Qd7 11. Ne5 11... Qf5 12. Rhf1 12... Qxd3 13. Rxd3 13... Bf5 14. Rd2 14... Be6 15. Re1 15... O-O-O 16. h3 16... Nh5 17. Bh2 17... Rg8 18. g4 18... Nf6 19. e4 19... dxe4 20. Nxe4 20... Nxe4 21. Rxe4 21... Bxa2 22. b3 22... f6 23. Nc4 23... Rd5 24. Kb2 24... e5 25. Kxa2 25... exd4 26. c3 26... d3 27. Re3 27... Bc5 28. Rexd3 28... Rxd3 29. Rxd3 29... b5 30. Na5 30... Re8 31. b4 31... Bxf2 32. Bg3 32... Re2+ 33. Kb3 33... Bxg3 34. Rxg3 34... Re4 35. Kc2 35... Rf4 36. Rd3 36... Rf2+ 37. Kb3 37... Rf4 38. Nc6 38... Kb7 39. Nd8+ 39... Kc8 40. Nc6 40... Kb7 41. Na5+ 41... Kc8 42. Nc6
155,2026-05-17,May,Sunday,1,,2026-05-17 01:25:46,black,737,803,-66,draw,0,0,1,Scotch Game 3...d6,83.45,81.46,1. e4 1... e5 2. Nf3 2... Nc6 3. d4 3... d6 4. dxe5 4... dxe5 5. Nc3 5... Bd6 6. Bc4 6... Nf6 7. O-O 7... O-O 8. Bg5 8... a6 9. Nd5 9... Be7 10. Nxe7+ 10... Qxe7 11. Bxf6 11... Qxf6 12. Bd5 12... Rd8 13. c4 13... Bg4 14. Bxf7+ 14... Qxf7 15. Ng5 15... Rxd1 16. Nxf7 16... Rxa1 17. Rxa1 17... Kxf7 18. f3 18... Be6 19. b3 19... b5 20. h4 20... bxc4 21. bxc4 21... Bxc4 22. g3 22... Nd4 23. f4 23... exf4 24. gxf4 24... Nf3+ 25. Kg2 25... Nxh4+ 26. Kg3 26... Ng6 27. a3 27... h5 28. Rc1 28... h4+ 29. Kg4 29... Be6+ 30. f5 30... Bd7 31. Rxc7 31... Rd8 32. Kg5 32... h3 33. fxg6+ 33... Ke6 34. Kh4 34... h2 35. Rc5 35... h1=Q+ 36. Kg5 36... Qh6+ 37. Kg4 37... Qxg6+ 38. Kf4 38... Qf6+ 39. Ke3 39... Rc8 40. Ra5 40... Rc3+ 41. Kd2 41... Qd4+ 42. Ke2 42... Qxe4+ 43. Kd2 43... Qc2+ 44. Ke1 44... Re3+ 45. Kf1 45... Qf2+ 46. Kxf2 46... Rh3 47. Rxa6+ 47... Ke5 48. Rg6 48... Rxa3 49. Rxg7 49... Ra2+ 50. Ke3 50... Ra3+ 51. Kd2 51... Kd4 52. Rxd7+ 52... Kc4 53. Rc7+ 53... Kd4 54. Rd7+ 54... Kc4 55. Rc7+ 55... Kd4 56. Rd7+
156,2026-05-17,May,Sunday,1,,2026-05-17 01:56:11,black,744,696,48,win,1,0,0,Vienna Game Falkbeer Stanley Variation,,,1. e4 1... e5 2. Nc3 2... Nf6 3. Bc4 3... c6 4. Nf3 4... d5 5. Bb3 5... Bc5 6. h3 6... Nbd7 7. d3 7... O-O 8. O-O 8... d4 9. Na4 9... b5 10. Nxc5 10... Nxc5 11. Ng5 11... Nxb3 12. cxb3 12... h6 13. Nf3 13... Be6 14. Nxe5 14... Rc8 15. Qc2 15... Qe8 16. a4 16... b4 17. a5 17... a6 18. Ra4 18... c5 19. Nc4 19... Bxc4 20. bxc4 20... Rb8 21. Bf4 21... b3 22. Qd2 22... Qxa4 23. Bxb8 23... Rxb8 24. Qf4 24... Rf8 25. Qd6 25... Qxa5 26. e5 26... Ne8 27. Qe7 27... Qc7 28. Qd6 28... Nxd6 29. exd6 29... Qxd6 30. Re1
157,2026-05-18,May,Monday,2,,2026-05-18 02:11:32,white,751,683,68,win,1,0,0,Queens Pawn Opening Accelerated London System,,,1. d4 1... d5 2. Bf4 2... Nc6 3. e3 3... e5 4. dxe5 4... f6 5. exf6 5... Qxf6 6. Nc3 6... d4 7. Nd5 7... Qe6 8. Nxc7+
158,2026-05-18,May,Monday,2,,2026-05-18 02:15:49,black,757,677,80,win,1,0,0,Center Game Accepted 3.Qxd4,,,1. e4 1... e5 2. d4 2... exd4 3. Qxd4 3... Nf6 4. Nf3 4... Nc6 5. Qd1 5... Nxe4 6. Qe2 6... d5 7. Nc3 7... Bb4 8. Ng5 8... O-O 9. h4 9... Nxc3 10. Bd2 10... Nxe2 11. Bxe2
159,2026-05-18,May,Monday,2,,2026-05-18 02:55:37,white,763,671,92,win,1,0,0,Englund Gambit 2.dxe5 Nc6 3.Nf3,68.55,63.09,1. d4 1... e5 2. dxe5 2... Nc6 3. Nf3 3... f6 4. exf6 4... Nxf6 5. Bg5 5... Qe7 6. e3 6... Qb4+ 7. Nc3 7... Qxb2 8. Nb5 8... Ne4 9. Nxc7+ 9... Kf7 10. Nxa8 10... Bb4+ 11. Nd2 11... Nxd2 12. Ke2 12... Nd4+ 13. exd4 13... Re8+ 14. Be3 14... Qxd4 15. Rb1 15... Qh4 16. Rxb4 16... Qxb4 17. Qxd2 17... Qb5+ 18. Ke1 18... Qb1+ 19. Qd1 19... Qxa2 20. Qh5+ 20... g6 21. Qxh7+ 21... Kf6 22. Qh4+ 22... Kg7 23. Qh6+ 23... Kf7 24. Kd2 24... Qa5+ 25. c3 25... Qa2+ 26. Kd3 26... Qb1+ 27. Kd2 27... Qb2+ 28. Kd3 28... Qb1+ 29. Kd4 29... Re4+ 30. Kd5 30... Re6 31. Qf4+ 31... Rf6 32. Qd4 32... Qf5+ 33. Qe5 33... Qe6+ 34. Qxe6+ 34... dxe6+ 35. Ke5 35... Rf5+ 36. Ke4 36... b6 37. Bc4 37... Bb7+ 38. Kd3 38... Bxg2 39. Ra1 39... Bxa8 40. Rxa7+ 40... Kf6 41. Rxa8 41... Rh5 42. Bd4+ 42... e5 43. Bxb6 43... Rxh2 44. Rf8+ 44... Kg7 45. Rf3 45... Rh4 46. Rf7+ 46... Kh6 47. Be3+ 47... g5 48. Ke2 48... Kg6 49. Rc7 49... g4 50. f4 50... g3 51. fxe5 51... g2 52. Rc6+ 52... Kf5 53. e6 53... g1=Q 54. Bxg1 54... Re4+ 55. Kd3 55... Kf4 56. Bc5 56... Kf5 57. e7 57... Kg4 58. Kxe4 58... Kg5 59. e8=Q 59... Kg4 60. Rg6+
160,2026-05-18,May,Monday,3,,2026-05-18 03:54:16,white,757,864,-107,loss,0,1,0,Queens Pawn Opening Accelerated London System 2...Bf5 3.e3,78.43,83.28,1. d4 1... d5 2. Bf4 2... Bf5 3. e3 3... Nc6 4. c3 4... e6 5. Bd3 5... Bg6 6. Nf3 6... Bd6 7. Ne5 7... Nge7 8. O-O 8... Bxe5 9. dxe5 9... Bxd3 10. Qxd3 10... Ng6 11. Bg3 11... Ngxe5 12. Bxe5 12... Nxe5 13. Qb5+ 13... c6 14. Qxb7 14... O-O 15. f4 15... Ng4 16. Rf3 16... Qc8 17. Qxc8 17... Raxc8 18. Nd2 18... Rb8 19. b3 19... Nf6 20. c4 20... a5 21. a4 21... Nd7 22. Rb1 22... Nc5 23. Rh3 23... g6 24. cxd5 24... cxd5 25. g4 25... Ne4 26. Nf3 26... Nc3 27. Rb2 27... Nxa4 28. Ra2 28... Nc3 29. Ra3 29... Nb1 30. Rxa5 30... Rxb3 31. Ng5 31... h5 32. gxh5 32... gxh5 33. Rxh5 33... Rxe3 34. Nh7 34... Rc8 35. Nf6+ 35... Kg7 36. Nh7 36... Rc1+ 37. Kf2 37... Rd3 38. f5 38... Rc2+ 39. Ke1 39... exf5 40. Rxf5 40... Kxh7 41. Rxf7+ 41... Kg6 42. Rf2 42... Re3+ 43. Kf1 43... Nd2+ 44. Kg2 44... Rec3 45. Rxd5 45... Ne4 46. Rxc2 46... Rxc2+ 47. Kf3 47... Ng5+ 48. Kg4 48... Rg2+ 49. Kf4 49... Ne6+ 50. Ke5 50... Re2+ 51. Kd6 51... Ng5 52. h4 52... Nf7+ 53. Kc6 53... Ne5+ 54. Kd6 54... Nc4+ 55. Kc5 55... Ne3 56. h5+ 56... Kh6 57. Re5 57... Rc2+ 58. Kd4 58... Ng4 59. Kd3 59... Rh2 60. Rf5 60... Nf2+ 61. Kd4 61... Rh4+ 62. Ke3 62... Ng4+ 63. Kd4 63... Nf2+ 64. Ke5 64... Re4+ 65. Kf6 65... Ng4+ 66. Kf7 66... Ne5+ 67. Kf6 67... Nd7+ 68. Kf7 68... Nb6 69. Kf6 69... Nd7+ 70. Kf7 70... Ne5+ 71. Kf6 71... Nd3 72. Kf7 72... Nf4 73. Rf6+ 73... Kxh5 74. Rf5+ 74... Kg4 75. Rf6 75... Nd5 76. Rg6+ 76... Kf3 77. Kg7 77... Re7+ 78. Kh6 78... Nf4 79. Rg7 79... Re6+ 80. Rg6 80... Rxg6+ 81. Kh7 81... Kg4 82. Kh8 82... Kf5 83. Kh7 83... Kf6 84. Kh8 84... Rh6+ 85. Kg8 85... Rg6+ 86. Kh8 86... Rg3 87. Kh7 87... Kg5 88. Kh8 88... Kf6 89. Kh7 89... Kf7 90. Kh8 90... Rh3#
161,2026-05-18,May,Monday,4,,2026-05-18 04:28:53,black,748,736,12,loss,0,1,0,Three Knights Opening 3...d6,49.32,56.04,1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... d6 4. h3 4... Be6 5. d4 5... Nf6 6. Bb5 6... a6 7. Bxc6+ 7... bxc6 8. O-O 8... d5 9. dxe5 9... Nxe4 10. Ng5 10... Nxg5 11. f4 11... Bc5+ 12. Kh1 12... d4 13. Na4 13... Be7 14. fxg5 14... Bxg5 15. Qf3 15... O-O 16. Nc5 16... Bd5 17. Qg4 17... h6 18. Bxg5 18... Qxg5 19. Qxg5 19... hxg5 20. Nd7 20... Rfe8 21. Rfe1 21... f6 22. b3 22... fxe5 23. Nxe5 23... Rf8 24. c4 24... Be6 25. Nxc6 25... g4 26. h4 26... Rae8 27. Nxd4 27... Bd7 28. Ne2 28... Re4 29. Rad1 29... Rd8 30. a4 30... g3 31. c5 31... Rxh4+ 32. Kg1 32... Rh2 33. Nxg3
162,2026-05-19,May,Tuesday,0,,2026-05-19 00:09:36,black,756,753,3,win,1,0,0,Queens Pawn Opening Accelerated London System,83.2,80.67,1. d4 1... d5 2. Bf4 2... Nc6 3. e3 3... Bf5 4. Bb5 4... Qd7 5. Nc3 5... Nf6 6. Nge2 6... e6 7. O-O 7... a6 8. Ba4 8... b5 9. Bb3 9... Nb4 10. e4 10... Nxe4 11. a3 11... Nxc3 12. Nxc3 12... Nc6 13. Re1 13... Bd6 14. Nxd5 14... Bxf4 15. Nxf4 15... O-O 16. d5 16... e5 17. dxc6 17... Qxd1 18. Raxd1 18... exf4 19. Rd4 19... g5 20. Re5 20... Rae8 21. Rdd5 21... h6 22. Kf1 22... Be4 23. Rxe8 23... Rxe8 24. Rd7 24... Bxc6 25. Bxf7+ 25... Kf8 26. Bxe8 26... Kxe8 27. Rh7 27... Be4 28. Rxh6 28... Bxc2 29. Rg6 29... Bxg6 30. Ke2 30... Kd7 31. Kf3 31... Kd6 32. Kg4 32... Be8 33. Kxg5 33... Kd5 34. h4 34... Kc4 35. h5 35... Bxh5 36. Kxh5 36... Kb3 37. Kg4 37... c5 38. Kxf4 38... c4 39. Ke3 39... Kxb2 40. g4 40... c3 41. g5 41... c2 42. Kf4 42... c1=Q+ 43. Kg4 43... Qg1+ 44. Kh5 44... Qxf2 45. Kh6 45... Kxa3 46. g6 46... Qg2 47. Kh7 47... Qxg6+ 48. Kxg6 48... b4 49. Kf5 49... b3 50. Ke5 50... b2 51. Kd5 51... b1=Q 52. Kc5 52... Qb3 53. Kc6 53... Qb4 54. Kc7 54... Qb5 55. Kd6 55... Qc4 56. Kd7 56... Qc5 57. Ke8 57... Qd6 58. Kf7 58... Kb3 59. Kg7 59... a5 60. Kg8 60... a4 61. Kg7 61... a3 62. Kf7 62... a2 63. Kg8 63... a1=Q 64. Kf7 64... Qa7+ 65. Kg8 65... Qdb8#
163,2026-05-19,May,Tuesday,20,,2026-05-19 20:11:57,white,763,707,56,win,1,0,0,Kings Pawn Opening Kings Knight Variation 2...Nc6 3.d3,80.43,71.6,1. e4 1... e5 2. Nf3 2... Nc6 3. d3 3... d6 4. Bg5 4... Nf6 5. Bxf6 5... Qxf6 6. g3 6... Nd4 7. Bg2 7... Bg4 8. Nc3 8... Bxf3 9. Nd5 9... Bxd1 10. Nxf6+ 10... gxf6 11. Rxd1 11... Nxc2+ 12. Ke2 12... Nd4+ 13. Ke1 13... Rd8 14. Rc1 14... c6 15. f4 15... exf4 16. gxf4 16... d5 17. exd5 17... cxd5 18. Bxd5 18... Rxd5 19. Rc8+ 19... Kd7 20. Ra8 20... Bb4+ 21. Kf2 21... Bc5 22. Rxh8 22... Nc2+ 23. Kf1 23... Rxd3 24. Ke2 24... Re3+ 25. Kd2 25... Nb4 26. Rd1 26... Rd3+ 27. Ke1 27... Nc2+ 28. Ke2 28... Rxd1 29. Kxd1 29... Ne3+ 30. Ke2 30... Nc4 31. Rxh7 31... Ke7 32. b3 32... Na3 33. h4 33... Nb5 34. h5 34... Nd6 35. h6 35... Nf5 36. Kd3 36... Kf8 37. Rh8+ 37... Ke7 38. h7 38... Nh6 39. Ra8 39... Ng4 40. h8=Q 40... Ke6 41. Re8+ 41... Kf5 42. Qh5+ 42... Kxf4 43. Qxc5 43... Nf2+ 44. Kd4 44... Ng4 45. Re4+ 45... Kf3 46. Rxg4 46... Kxg4 47. Qxa7 47... f5 48. Qxb7 48... f4 49. Qxf7 49... f3 50. b4 50... Kg3 51. Qxf3+ 51... Kxf3 52. b5 52... Kf4 53. b6 53... Kf5 54. b7 54... Ke6 55. b8=Q 55... Kf5 56. a3 56... Kg5 57. a4 57... Kg4 58. a5 58... Kh3 59. a6 59... Kg2 60. a7 60... Kh1 61. a8=Q+ 61... Kg1 62. Qf8 62... Kh2 63. Qd5 63... Kg1 64. Qdf5 64... Kh1 65. Qh8+ 65... Kg1 66. Qg8+ 66... Kh1 67. Qh5#
164,2026-05-20,May,Wednesday,0,,2026-05-20 00:26:52,white,769,663,106,win,1,0,0,Queens Pawn Opening Accelerated London System 2...e6 3.e3,,,1. d4 1... d5 2. Bf4 2... e6 3. e3 3... Qf6 4. Nf3 4... g5 5. Be5 5... Qd8 6. Bxh8 6... Nc6 7. Bb5 7... Bd7 8. Qe2 8... f6 9. Nc3 9... Qe7 10. O-O-O 10... O-O-O 11. e4 11... dxe4 12. Nxe4 12... g4 13. Nfd2 13... Nxd4 14. Qxg4 14... f5 15. Bxd7+ 15... Qxd7 16. Qxg8 16... Bc5 17. Nf6 17... Qe7 18. Qxh7 18... Qxh7 19. Nxh7 19... Rxh8 20. Ng5 20... Ne2+ 21. Kb1 21... Bxf2 22. Nxe6 22... Be3 23. Rhe1 23... Bxd2 24. Rxe2 24... Bb4 25. c3 25... Be7 26. Red2 26... b6 27. h3 27... Bg5 28. Nxg5 28... f4 29. Ne6 29... Kb7 30. Rd8 30... Rh7 31. Nxf4 31... Rf7 32. Ne2 32... Re7 33. R1d7 33... Rxe2 34. Rd1 34... a5 35. g4 35... Rg2 36. Kc1 36... Rg3 37. Kc2 37... Rxh3 38. Rg8 38... Rh2+ 39. Kc1 39... Rg2 40. g5 40... Re2 41. g6 41... Re7 42. g7 42... Rf7 43. Rf8 43... Rxg7 44. a4 44... Ka6 45. b4 45... axb4 46. cxb4 46... Rg6 47. Rfd8 47... Rc6+ 48. Kb1 48... Rc4 49. R1d4 49... Rc3 50. b5+ 50... Ka5 51. Ra8#
165,2026-05-20,May,Wednesday,1,,2026-05-20 01:52:17,black,763,867,-104,loss,0,1,0,Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 a6,80.33,89.82,1. d4 1... d5 2. Nc3 2... Nf6 3. Bf4 3... a6 4. Nf3 4... e6 5. e3 5... Bb4 6. Bd3 6... O-O 7. O-O 7... Nc6 8. a3 8... Bxc3 9. bxc3 9... Re8 10. c4 10... dxc4 11. Bxc4 11... Na5 12. Ba2 12... Ne4 13. Qd3 13... f5 14. Nd2 14... Nxd2 15. Qxd2 15... b6 16. Qc3 16... Re7 17. Bg5 17... Bb7 18. Bxe7 18... Qxe7 19. Rfe1 19... Qg5 20. g3 20... Rc8 21. Bxe6+ 21... Kf8 22. Qd3 22... Re8 23. Bxf5 23... Qh5 24. Bxh7 24... Qh3 25. d5 25... c6 26. Bf5 26... Qh5 27. Bg6 27... Qxd5 28. Qxd5 28... cxd5 29. Bxe8 29... Kxe8 30. Rab1 30... b5 31. f4 31... Nc4 32. a4 32... Na3 33. Ra1 33... Nxc2 34. axb5 34... Nxa1 35. bxa6 35... Nc2 36. axb7 36... Nxe1 37. b8=Q+ 37... Kd7 38. Qb7+ 38... Kd6 39. Qb4+ 39... Kc6 40. Qxe1 40... Kb5 41. Kf2 41... d4 42. exd4 42... g5 43. fxg5 43... Kc4 44. g6 44... Kxd4 45. g7 45... Kd3 46. g8=Q 46... Kd4 47. Qe3#
